molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,target_chembl_id,label_active,MolWt,MolLogP,TPSA,NumHAcceptors,NumHDonors,NumRotatableBonds,RingCount
CHEMBL150405,CC(C)SCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,57.0,nM,CHEMBL279,1,456.6110000000003,5.633100000000006,54.260000000000005,4,2,6,6
CHEMBL151358,CC(C)OCc1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)-c1ccccc1C4,IC50,55.0,nM,CHEMBL279,1,382.4630000000001,5.060700000000004,54.12,2,2,3,6
CHEMBL346631,CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCOC(=O)CN(C)C)Cc1ccccc1-4)C(=O)NC3,IC50,18.0,nM,CHEMBL279,1,525.6490000000003,5.029000000000004,72.8,6,1,9,6
CHEMBL148471,O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)Cc1ccccc1-3,IC50,414.0,nM,CHEMBL279,1,310.356,4.135700000000002,44.89,1,2,0,6
CHEMBL359084,CC(=O)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,187.0,nM,CHEMBL279,1,410.47300000000007,4.194100000000003,71.33,4,2,4,6
CHEMBL358843,CC(C)[S+]([O-])Cc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,309.0,nM,CHEMBL279,1,472.6100000000003,4.648600000000004,77.32,4,2,6,6
CHEMBL151219,O=C1NCc2c1c1c(c3c2c2ccccc2n3CCO)Cc2ccccc2-1,IC50,107.0,nM,CHEMBL279,1,354.4090000000001,3.6014000000000026,54.260000000000005,3,2,2,6
CHEMBL150894,CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,8.0,nM,CHEMBL279,1,440.54300000000023,4.9165000000000045,63.49,4,2,6,6
CHEMBL149636,CCSCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,21.0,nM,CHEMBL279,1,442.58400000000023,5.2446000000000055,54.260000000000005,4,2,6,6
CHEMBL359316,CCOC(C)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,83.0,nM,CHEMBL279,1,440.54300000000023,5.089000000000006,63.49,4,2,6,6
CHEMBL151863,CCCCOC(C)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,130.0,nM,CHEMBL279,1,468.59700000000026,5.869200000000007,63.49,4,2,8,6
CHEMBL357813,CC(C)CCOCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,276.0,nM,CHEMBL279,1,468.59700000000026,5.554200000000007,63.49,4,2,8,6
CHEMBL148880,O=C1NCc2c1c1c(c3c2c2cc(CO)ccc2n3CCCO)Cc2ccccc2-1,IC50,208.0,nM,CHEMBL279,1,398.4620000000002,3.4838000000000022,74.49,4,3,4,6
CHEMBL150085,COC(C)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,73.0,nM,CHEMBL279,1,426.5160000000002,4.6989000000000045,63.49,4,2,5,6
CHEMBL424323,CCOCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,4.0,nM,CHEMBL279,1,426.5160000000002,4.528000000000004,63.49,4,2,6,6
CHEMBL149742,CCC(CC)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,35.0,nM,CHEMBL279,1,468.59700000000026,5.696700000000007,63.49,4,2,8,6
CHEMBL151959,CCC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,12.0,nM,CHEMBL279,1,454.5700000000003,5.306600000000007,63.49,4,2,7,6
CHEMBL357490,O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1,IC50,110.0,nM,CHEMBL279,1,310.356,4.135700000000002,44.89,1,2,0,6
CHEMBL151656,CC(O)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,111.0,nM,CHEMBL279,1,412.4890000000001,4.044800000000003,74.49,4,3,4,6
CHEMBL151835,O=C1NCc2c1c1c(c3c2c2cc(Br)ccc2n3CCCO)Cc2ccccc2-1,IC50,104.0,nM,CHEMBL279,1,447.3320000000003,4.754000000000004,54.260000000000005,3,2,3,6
CHEMBL358038,COCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,17.0,nM,CHEMBL279,1,412.4890000000001,4.137900000000003,63.49,4,2,5,6
CHEMBL150291,CC(C)OC(C)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,411.0,nM,CHEMBL279,1,454.5700000000003,5.477500000000006,63.49,4,2,6,6
CHEMBL356626,CCCOCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,13.0,nM,CHEMBL279,1,440.54300000000023,4.918100000000005,63.49,4,2,7,6
CHEMBL2448133,CC[C@@H](C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,12.0,nM,CHEMBL279,1,454.5700000000003,5.306600000000007,63.49,4,2,7,6
CHEMBL424321,CCCCOCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,18.0,nM,CHEMBL279,1,454.5700000000003,5.3082000000000065,63.49,4,2,8,6
CHEMBL423221,O=Cc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,105.0,nM,CHEMBL279,1,396.4460000000001,3.804000000000003,71.33,4,2,4,6
CHEMBL151713,CC(C)(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,IC50,11.0,nM,CHEMBL279,1,454.5700000000003,5.306600000000007,63.49,4,2,5,6
CHEMBL101683,O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,IC50,20.0,nM,CHEMBL279,1,337.8100000000001,4.599400000000003,54.02,3,2,5,3
CHEMBL101253,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,IC50,37.0,nM,CHEMBL279,1,346.8210000000001,5.012600000000003,50.7,4,1,4,4
CHEMBL101682,O=C(Nc1ccccc1F)c1ccccc1NCc1ccc(F)cc1,IC50,3700.0,nM,CHEMBL279,0,338.35699999999997,4.829200000000002,41.13,2,2,5,3
CHEMBL150817,COCCOc1cc2nccc(Nc3ccc(Cl)cc3F)c2cc1OC,IC50,10.0,nM,CHEMBL279,1,376.8150000000001,4.804700000000004,52.61,5,1,7,3
CHEMBL99743,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc([N+](=O)[O-])cc4)CC3)c2cc1OC,IC50,100000.0,nM,CHEMBL279,0,438.44400000000024,2.9093000000000018,122.96000000000002,8,1,5,4
CHEMBL127907,COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,IC50,50.0,nM,CHEMBL279,1,297.3140000000001,3.0962000000000014,76.50000000000001,6,2,4,3
CHEMBL345943,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCc1ccncc1,IC50,60.0,nM,CHEMBL279,1,410.8360000000002,5.148500000000004,69.16,6,1,6,4
CHEMBL150315,COc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,IC50,100.0,nM,CHEMBL279,1,333.7500000000001,4.183100000000002,56.27000000000001,5,1,4,3
CHEMBL323336,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Br)cc4)CC3)c2cc1OC,IC50,100000.0,nM,CHEMBL279,0,472.3430000000002,3.763600000000003,79.82000000000001,6,1,4,4
CHEMBL148869,COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OCCOC,IC50,60.0,nM,CHEMBL279,1,421.8560000000003,4.216300000000003,74.73,7,1,10,3
CHEMBL150581,COc1cc2ncnc(Nc3ccccc3F)c2cc1OC,IC50,2700.0,nM,CHEMBL279,0,299.30500000000006,3.529700000000002,56.27000000000001,5,1,4,3
CHEMBL151015,COCC(=O)Nc1cc2ncnc(Nc3cc(O)c(C)cc3F)c2cc1OC,IC50,300.0,nM,CHEMBL279,1,386.38300000000015,3.120020000000001,105.60000000000001,7,3,6,3
CHEMBL347086,COCCOc1cc2ncnc(Nc3cc(O)c(Cl)cc3F)c2cc1OC,IC50,2.0,nM,CHEMBL279,1,393.80200000000013,3.905300000000003,85.73,7,2,7,3
CHEMBL151948,COCC(=O)Nc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,IC50,100000.0,nM,CHEMBL279,0,390.80200000000013,3.759400000000002,85.37,6,2,6,3
CHEMBL346200,COc1cc2ncnc(Nc3ccc(F)cc3F)c2cc1OC,IC50,2900.0,nM,CHEMBL279,0,317.2950000000001,3.6688000000000027,56.27000000000001,5,1,4,3
CHEMBL150657,COCCOc1ccc2c(Nc3ccc(Cl)cc3F)ncnc2c1,IC50,150.0,nM,CHEMBL279,1,347.77700000000004,4.191100000000003,56.27,5,1,6,3
CHEMBL150187,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCCn1ccnn1,IC50,40.0,nM,CHEMBL279,1,477.2690000000002,4.093200000000002,86.98,8,1,7,4
CHEMBL356658,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCOCCN1CCOCC1,IC50,60.0,nM,CHEMBL279,1,476.9360000000005,3.9021000000000035,77.97,8,1,10,4
CHEMBL421961,COCCOc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,IC50,5.0,nM,CHEMBL279,1,341.36700000000013,3.112800000000001,85.73,7,2,7,3
CHEMBL433936,COCCOc1cc2nccc(Nc3cc(O)c(Cl)cc3F)c2cc1OC,IC50,2.0,nM,CHEMBL279,1,392.81400000000014,4.510300000000003,72.84,6,2,7,3
CHEMBL150826,COCCOc1cc2nncc(Nc3cc(O)c(Cl)cc3F)c2cc1OC,IC50,4.0,nM,CHEMBL279,1,393.80200000000013,3.905300000000003,85.73,7,2,7,3
CHEMBL147192,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn1ccnc1,IC50,40.0,nM,CHEMBL279,1,413.8400000000002,4.450000000000004,74.09,7,1,7,4
CHEMBL150825,COCCOc1cc2nncc(Nc3ccc(Cl)cc3F)c2cc1OC,IC50,1100.0,nM,CHEMBL279,0,377.80300000000017,4.1997000000000035,65.5,6,1,7,3
CHEMBL106966,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)c2cc1OC,IC50,100000.0,nM,CHEMBL279,0,418.4570000000002,2.8727800000000014,103.61,7,1,4,4
CHEMBL147138,COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OC,IC50,800.0,nM,CHEMBL279,1,315.7600000000001,4.044000000000002,56.27000000000001,5,1,4,3
CHEMBL357815,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn1ccnn1,IC50,10.0,nM,CHEMBL279,1,414.8280000000002,3.8450000000000033,86.98,8,1,7,4
CHEMBL358672,COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OCCn1ccnn1,IC50,300.0,nM,CHEMBL279,1,405.3930000000002,3.0632800000000007,110.77000000000001,9,1,7,4
CHEMBL301018,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,IC50,800.0,nM,CHEMBL279,1,333.7500000000001,4.183100000000002,56.27000000000001,5,1,4,3
CHEMBL150606,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn1cncn1,IC50,100.0,nM,CHEMBL279,1,414.8280000000002,3.8450000000000033,86.98,8,1,7,4
CHEMBL440727,COc1cc2ncnc(Nc3cc(O)c(C)cc3F)c2cc1OC,IC50,3.0,nM,CHEMBL279,1,329.33100000000013,3.5437200000000013,76.50000000000001,6,2,4,3
CHEMBL147180,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCCC1,IC50,40.0,nM,CHEMBL279,1,416.88400000000036,4.649100000000004,59.51,6,1,7,4
CHEMBL151067,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCc1ccsc1,IC50,8.0,nM,CHEMBL279,1,415.8770000000002,5.815000000000004,56.269999999999996,6,1,6,4
CHEMBL434311,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCCN1CCOCC1,IC50,40.0,nM,CHEMBL279,1,460.93700000000047,4.665700000000005,68.74,7,1,9,4
CHEMBL74850,Clc1ccc(Oc2nnc(Cc3ccncc3)c3ccccc23)cc1,IC50,1600.0,nM,CHEMBL279,0,347.80500000000006,5.061300000000004,47.900000000000006,4,0,4,4
CHEMBL74034,Clc1ccc(Nc2nnc(NCc3ccncc3)c3ccccc23)cc1,IC50,4700.0,nM,CHEMBL279,0,361.83600000000007,5.033900000000003,62.730000000000004,5,2,5,4
CHEMBL75076,Clc1ccc(Nc2nnc(Cc3ccncc3)c3c2CCCC3)cc1,IC50,10000.0,nM,CHEMBL279,0,350.85300000000024,4.7382000000000035,50.7,4,1,4,4
CHEMBL369360,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCCCN1CCOCC1,IC50,17030.0,nM,CHEMBL279,0,472.92900000000037,3.8652000000000024,87.2,9,1,8,5
CHEMBL171558,COc1cc2c(Nc3cccc4occc34)ncnc2cc1OCCCN1CCOCC1,IC50,250.0,nM,CHEMBL279,1,434.49600000000044,4.229300000000003,81.88,8,1,8,5
CHEMBL354145,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCc1ccnc(C#N)c1,IC50,77000.0,nM,CHEMBL279,0,461.8650000000002,4.609780000000003,111.41,9,1,6,5
CHEMBL173799,COc1cc2c(Nc3c(Br)ccc4c3OCO4)ncnc2cc1OCCCN1CCOCC1,IC50,42640.0,nM,CHEMBL279,0,517.3800000000005,3.974300000000002,87.2,9,1,8,5
CHEMBL169643,COc1cc2c(Nc3c(Cl)ccc4ccoc34)ncnc2cc1OCCCN1CCOCC1,IC50,1380.0,nM,CHEMBL279,0,468.94100000000043,4.882700000000005,81.88,8,1,8,5
CHEMBL422564,Clc1ccc2c(c1Nc1ncnc3cc(OCCCN4CCOCC4)ccc13)OCO2,IC50,91350.0,nM,CHEMBL279,0,442.90300000000036,3.856600000000003,77.97000000000001,8,1,7,5
CHEMBL78303,Cc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,IC50,80.0,nM,CHEMBL279,1,326.403,4.667620000000003,50.7,4,1,4,4
CHEMBL172518,COc1cc2c(Nc3cccc4c(Cl)coc34)ncnc2cc1OCCCN1CCOCC1,IC50,100.0,nM,CHEMBL279,1,468.94100000000043,4.882700000000005,81.88,8,1,8,5
CHEMBL353070,COc1cc2c(Nc3cccc4c(Cl)c[nH]c34)ncnc2cc1OCCCN1CCOCC1,IC50,2320.0,nM,CHEMBL279,0,467.95700000000045,4.617800000000004,84.53,7,2,8,5
CHEMBL352877,COc1cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c2cc1OCCCN1CCOCC1,IC50,73820.0,nM,CHEMBL279,0,472.9290000000005,3.8652000000000024,87.20000000000002,9,1,8,5
CHEMBL153843,O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,IC50,23.0,nM,CHEMBL279,1,371.3620000000001,4.964800000000003,54.02,3,2,5,3
CHEMBL169186,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCCCN1CCCCC1,IC50,2170.0,nM,CHEMBL279,0,470.9570000000004,5.018900000000004,77.97,8,1,8,5
CHEMBL74391,Clc1ccc(Sc2nnc(Cc3ccncc3)c3ccccc23)cc1,IC50,1300.0,nM,CHEMBL279,0,363.87300000000005,5.420200000000004,38.67,4,0,4,4
CHEMBL171745,COc1cc2c(Nc3cccc4ccoc34)ncnc2cc1OCCCN1CCOCC1,IC50,410.0,nM,CHEMBL279,1,434.49600000000044,4.229300000000003,81.88,8,1,8,5
CHEMBL77555,FC(F)(F)c1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)ccc1Cl,IC50,300.0,nM,CHEMBL279,1,414.8180000000001,6.031400000000003,50.7,4,1,4,4
CHEMBL352977,COc1cc2c(Nc3c(Cl)ccc4occc34)ncnc2cc1OCCCN1CCOCC1,IC50,1230.0,nM,CHEMBL279,0,468.94100000000043,4.882700000000005,81.88,8,1,8,5
CHEMBL171125,COc1cc2c(Nc3cccc4c3OCO4)ncnc2cc1OCCCN1CCOCC1,IC50,4960.0,nM,CHEMBL279,0,438.4840000000004,3.211800000000001,87.2,9,1,8,5
CHEMBL433321,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccncc23)cc1,IC50,1400.0,nM,CHEMBL279,0,347.8090000000001,4.407600000000002,63.59,5,1,4,4
CHEMBL309331,c1ccc(-c2ccc(Nc3nnc(Cc4ccncc4)c4ccccc34)cc2)cc1,IC50,200.0,nM,CHEMBL279,1,388.47400000000005,6.026200000000005,50.7,4,1,5,5
CHEMBL306707,Cc1c(Cc2ccncc2)nnc(Nc2ccc(Cl)cc2)c1C,IC50,870.0,nM,CHEMBL279,1,324.81500000000005,4.476240000000003,50.7,4,1,4,3
CHEMBL75034,COc1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)ccc1Cl,IC50,140.0,nM,CHEMBL279,1,376.8470000000001,5.021200000000003,59.93,5,1,5,4
CHEMBL312789,Clc1ccc(Nc2nnc(Cc3ccccn3)c3ccccc23)cc1,IC50,10000.0,nM,CHEMBL279,0,346.8210000000001,5.012600000000003,50.7,4,1,4,4
CHEMBL78160,CC(c1ccncc1)c1nnc(Nc2ccc(Cl)cc2)c2ccccc12,IC50,210.0,nM,CHEMBL279,1,360.84800000000007,5.573600000000004,50.7,4,1,4,4
CHEMBL74143,Nc1ccc2c(Cc3ccncc3)nnc(Nc3ccc(Cl)cc3)c2c1,IC50,1700.0,nM,CHEMBL279,0,361.83600000000007,4.594800000000002,76.72,5,2,4,4
CHEMBL306295,Oc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,IC50,670.0,nM,CHEMBL279,1,328.37500000000006,4.064800000000003,70.93,5,2,4,4
CHEMBL172450,COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)c(OC)cc23)c1,IC50,1180.0,nM,CHEMBL279,0,458.9460000000004,4.145100000000003,77.97,8,1,9,4
CHEMBL75232,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1.O=C(O)CCC(=O)O,IC50,37.0,nM,CHEMBL279,1,464.9090000000003,4.948400000000004,125.30000000000003,6,3,7,4
CHEMBL307476,CN(c1ccc(Cl)cc1)c1nnc(Cc2ccncc2)c2ccccc12,IC50,3500.0,nM,CHEMBL279,0,360.84800000000007,5.036900000000004,41.910000000000004,4,0,4,4
CHEMBL75130,Cc1cc(Cc2nnc(Nc3ccc(Cl)cc3)c3ccccc23)cc(C)n1,IC50,10000.0,nM,CHEMBL279,0,374.87500000000017,5.629440000000004,50.7,4,1,4,4
CHEMBL74587,c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,IC50,950.0,nM,CHEMBL279,1,312.37600000000003,4.359200000000003,50.7,4,1,4,4
CHEMBL419458,Clc1ccc(Nc2nnc(Cc3ccncn3)c3ccccc23)cc1,IC50,410.0,nM,CHEMBL279,1,347.8090000000001,4.407600000000002,63.59,5,1,4,4
CHEMBL77933,FC(F)(F)c1cc(Br)cc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,IC50,380.0,nM,CHEMBL279,1,459.2690000000002,6.140500000000004,50.7,4,1,4,4
CHEMBL74646,Fc1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc(C(F)(F)F)c1,IC50,200.0,nM,CHEMBL279,1,398.36300000000006,5.517100000000003,50.7,4,1,4,4
CHEMBL75196,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1Cl,IC50,30.0,nM,CHEMBL279,1,381.2660000000001,5.666000000000003,50.7,4,1,4,4
CHEMBL352992,COc1ccc(Cl)c(Nc2ncnc3cc(OCN4CCN(C)CC4)c(OC)cc23)c1,IC50,670.0,nM,CHEMBL279,1,443.93500000000034,3.6277000000000026,71.98,8,1,7,4
CHEMBL355282,COc1cc2c(Nc3cccc4c3ccn4C)ncnc2cc1OCCCN1CCOCC1,IC50,420.0,nM,CHEMBL279,1,447.53900000000044,3.9748000000000028,73.67,8,1,8,5
CHEMBL74550,Clc1ccc(Nc2nnc(Cc3ccncc3)c3cnccc23)cc1,IC50,610.0,nM,CHEMBL279,1,347.8090000000001,4.407600000000002,63.59,5,1,4,4
CHEMBL169797,COc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OC)cc23)c1,IC50,1110.0,nM,CHEMBL279,0,424.50100000000026,3.4917000000000025,77.97,8,1,9,4
CHEMBL167890,COc1cc2c(Nc3c(F)ccc4c3OCO4)ncnc2cc1OCCCN1CCOCC1,IC50,8160.0,nM,CHEMBL279,0,456.4740000000004,3.350900000000001,87.2,9,1,8,5
CHEMBL306512,Cc1ccc2c(Cc3ccncc3)nnc(Nc3ccc(Cl)cc3)c2c1,IC50,4700.0,nM,CHEMBL279,0,360.8480000000001,5.3210200000000025,50.7,4,1,4,4
CHEMBL306284,Clc1ccc(Nc2nnc(Cc3ccncc3)c3cccnc23)cc1,IC50,10000.0,nM,CHEMBL279,0,347.8090000000001,4.407600000000002,63.59,5,1,4,4
CHEMBL431006,CC(C)(C)c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,IC50,210.0,nM,CHEMBL279,1,368.48400000000004,5.656700000000004,50.7,4,1,4,4
CHEMBL170984,COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCC1CCN(C)CC1,IC50,15600.0,nM,CHEMBL279,0,456.9300000000003,4.484700000000004,77.97,8,1,6,5
CHEMBL75077,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ncccc23)cc1,IC50,130.0,nM,CHEMBL279,1,347.8090000000001,4.407600000000002,63.59,5,1,4,4
CHEMBL74197,Cc1cc(C)cc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,IC50,40.0,nM,CHEMBL279,1,340.43000000000006,4.976040000000003,50.7,4,1,4,4
CHEMBL74848,Clc1ccc(Nc2nnc(Cc3cccnc3)c3ccccc23)cc1,IC50,10000.0,nM,CHEMBL279,0,346.8210000000001,5.012600000000003,50.7,4,1,4,4
CHEMBL312526,Cc1cc(Cc2nnc(Nc3ccc(Cl)cc3)c3ccccc23)ccn1,IC50,240.0,nM,CHEMBL279,1,360.8480000000001,5.321020000000003,50.7,4,1,4,4
CHEMBL75462,COc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,IC50,240.0,nM,CHEMBL279,1,342.40200000000004,4.3678000000000035,59.93,5,1,5,4
CHEMBL347537,O=C(Nc1cccc(-c2cncc3ccccc23)c1)c1ccccc1NCc1ccncc1,IC50,9.0,nM,CHEMBL279,1,430.51100000000014,6.1612000000000045,66.91,4,2,6,5
CHEMBL317438,c1ccc2c(c1)c(-c1cncc(-c3ccsc3)c1)cn2CCN1CCCCC1,IC50,111.0,nM,CHEMBL279,1,387.5520000000003,5.917700000000005,21.060000000000002,4,0,5,5
CHEMBL318263,CN(C)CCn1cc(-c2cncc(-c3ccsc3)c2)c2ccccc21,IC50,115.0,nM,CHEMBL279,1,347.4870000000001,4.993400000000004,21.060000000000002,4,0,5,4
CHEMBL327720,CC(CN(C)C)Cn1cc(-c2cncc(-c3ccsc3)c2)c2ccccc21,IC50,46.0,nM,CHEMBL279,1,375.54100000000005,5.6295000000000055,21.060000000000002,4,0,6,4
CHEMBL2111784,C[C@H](Nc1cc(-c2sc(C3CCN(C)CC3)nc2-c2ccc(F)cc2)ccn1)c1ccccc1,IC50,1700.0,nM,CHEMBL279,0,472.6330000000001,6.993500000000007,41.05,5,1,6,5
CHEMBL432196,CC(=O)Nc1oc(-c2cncc(-c3ccsc3)c2)nc1-c1ccccc1,IC50,186.0,nM,CHEMBL279,1,361.42600000000004,5.090500000000003,68.02000000000001,5,1,4,4
CHEMBL101221,CC(=O)Nc1oc(-c2cc3ccccc3cc2O)nc1-c1ccccc1,IC50,16.0,nM,CHEMBL279,1,344.37000000000006,4.825800000000004,75.36,4,2,3,4
CHEMBL120185,CN1CCN(c2ccc3c(n2)nc(-c2ccc(F)cc2)n3-c2ccnc(NC3CCCC3)n2)CC1,IC50,10000.0,nM,CHEMBL279,0,472.5720000000003,4.122900000000003,75.0,8,1,5,6
CHEMBL121405,OC1(c2nc(-c3ccc(F)cc3)c(-c3ccnc(NC4CCCCC4)c3)o2)CCNCC1,IC50,1400.0,nM,CHEMBL279,0,436.5310000000004,4.858300000000003,83.21000000000001,6,3,5,5
